customer_id,age,gender,previous_purchases,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,shipping_type,discount_applied,promo_code_used,payment_method,created_at,updated_at
2193,41,Male,9,Scarf,Accessories,35,Virginia,L,Yellow,Winter,3.2,Next Day Air,No,No,Bank Transfer,2025-04-05 08:05:42,2025-04-05 08:05:42
2352,38,Male,25,Sweater,Clothing,50,New Hampshire,S,Cyan,Fall,4.9,Store Pickup,No,No,Credit Card,2025-04-18 07:41:47,2025-04-18 07:41:47
3257,60,Female,50,Sunglasses,Accessories,26,Wisconsin,L,Teal,Winter,4.7,Free Shipping,No,No,Cash,2025-04-28 03:19:41,2025-04-28 03:19:41
502,64,Male,21,Boots,Footwear,45,Florida,M,Cyan,Spring,2.9,Next Day Air,Yes,Yes,Debit Card,2025-04-17 08:51:23,2025-04-17 08:51:23
1913,29,Male,5,Sweater,Clothing,56,Colorado,S,Charcoal,Winter,3.4,2-Day Shipping,No,No,Cash,2025-01-31 10:28:04,2025-01-31 10:28:04
3346,28,Female,3,Handbag,Accessories,91,Florida,M,Turquoise,Summer,4.0,2-Day Shipping,No,No,Cash,2025-03-03 18:22:11,2025-03-03 18:22:11
1394,46,Male,14,Gloves,Accessories,58,Idaho,L,Yellow,Spring,3.9,Express,Yes,Yes,Bank Transfer,2025-04-06 01:13:36,2025-04-06 01:13:36
379,54,Male,23,Dress,Clothing,62,Nevada,L,Orange,Winter,4.9,Next Day Air,Yes,Yes,Cash,2025-02-14 19:43:32,2025-02-14 19:43:32
941,48,Male,15,Belt,Accessories,44,Colorado,S,Maroon,Spring,2.6,Store Pickup,Yes,Yes,PayPal,2025-03-18 06:05:42,2025-03-18 06:05:42
1959,39,Male,47,Shorts,Clothing,67,Nevada,M,Gray,Winter,2.7,Store Pickup,No,No,Cash,2025-02-04 06:29:34,2025-02-04 06:29:34
399,20,Male,25,Boots,Footwear,67,Montana,S,Silver,Winter,4.6,Free Shipping,Yes,Yes,PayPal,2025-02-17 08:58:10,2025-02-17 08:58:10
911,49,Male,22,Hoodie,Clothing,25,South Carolina,S,Pink,Spring,3.4,Express,Yes,Yes,Bank Transfer,2025-02-01 01:09:56,2025-02-01 01:09:56
3368,44,Female,6,T-shirt,Clothing,48,Tennessee,M,Blue,Summer,3.1,Store Pickup,No,No,Credit Card,2025-04-11 18:46:13,2025-04-11 18:46:13
2307,27,Male,8,Gloves,Accessories,78,Florida,L,Silver,Winter,3.4,Standard,No,No,Cash,2025-02-19 12:37:50,2025-02-19 12:37:50
1918,38,Male,35,Skirt,Clothing,71,Hawaii,L,Black,Winter,3.4,Free Shipping,No,No,Venmo,2025-03-02 10:47:29,2025-03-02 10:47:29
616,67,Male,23,Sandals,Footwear,100,Maryland,L,Olive,Summer,2.6,Next Day Air,Yes,Yes,Debit Card,2025-04-23 20:54:17,2025-04-23 20:54:17
1014,59,Male,31,Belt,Accessories,69,South Carolina,XL,Green,Summer,3.8,2-Day Shipping,Yes,Yes,Bank Transfer,2025-04-03 18:00:28,2025-04-03 18:00:28
3814,61,Female,31,Pants,Clothing,89,Georgia,M,Orange,Summer,4.1,Express,No,No,Credit Card,2025-02-02 05:55:02,2025-02-02 05:55:02
2492,63,Male,15,Handbag,Accessories,47,North Carolina,M,Magenta,Spring,2.5,Express,No,No,Debit Card,2025-02-14 04:45:06,2025-02-14 04:45:06
1052,45,Male,39,Socks,Clothing,53,Ohio,M,Indigo,Fall,2.6,Free Shipping,Yes,Yes,PayPal,2025-03-27 06:56:56,2025-03-27 06:56:56
2126,57,Male,31,Coat,Outerwear,87,New Hampshire,M,Beige,Fall,4.8,Store Pickup,No,No,Credit Card,2025-03-23 07:24:49,2025-03-23 07:24:49
527,51,Male,19,Pants,Clothing,52,New Jersey,S,Red,Winter,4.9,Standard,Yes,Yes,Cash,2025-02-20 18:47:16,2025-02-20 18:47:16
2802,64,Female,30,Shirt,Clothing,56,New Mexico,M,Indigo,Winter,2.6,Express,No,No,Cash,2025-04-24 10:08:42,2025-04-24 10:08:42
3790,56,Female,18,Shirt,Clothing,75,North Dakota,M,Magenta,Summer,3.8,Express,No,No,Debit Card,2025-03-26 14:43:46,2025-03-26 14:43:46
3329,42,Female,11,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,3.2,Free Shipping,No,No,Venmo,2025-03-19 13:36:30,2025-03-19 13:36:30
1130,37,Male,46,Hoodie,Clothing,65,New Hampshire,XL,White,Winter,4.7,Express,Yes,Yes,Credit Card,2025-03-24 10:47:34,2025-03-24 10:47:34
193,46,Male,12,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Express,Yes,Yes,Venmo,2025-04-06 01:30:38,2025-04-06 01:30:38
215,24,Male,41,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Next Day Air,Yes,Yes,Cash,2025-02-27 10:39:59,2025-02-27 10:39:59
249,47,Male,33,Belt,Accessories,100,Pennsylvania,M,Blue,Winter,4.8,Express,Yes,Yes,Venmo,2025-03-07 04:56:11,2025-03-07 04:56:11
3736,38,Female,29,Sandals,Footwear,44,Massachusetts,L,Orange,Spring,3.1,2-Day Shipping,No,No,Cash,2025-02-18 06:13:47,2025-02-18 06:13:47
3888,40,Female,1,Shirt,Clothing,34,Kansas,M,Charcoal,Spring,2.7,Express,No,No,PayPal,2025-02-16 03:10:04,2025-02-16 03:10:04
3657,35,Female,18,Jacket,Outerwear,67,North Dakota,XL,Cyan,Spring,3.7,2-Day Shipping,No,No,Debit Card,2025-04-25 08:04:37,2025-04-25 08:04:37
1233,57,Male,31,Handbag,Accessories,23,New York,M,Charcoal,Summer,3.6,Free Shipping,Yes,Yes,Cash,2025-04-06 21:52:02,2025-04-06 21:52:02
3411,50,Female,38,Sandals,Footwear,76,Ohio,L,Teal,Summer,4.3,Free Shipping,No,No,PayPal,2025-03-15 12:04:40,2025-03-15 12:04:40
966,43,Male,10,Boots,Footwear,55,Delaware,L,Black,Spring,5.0,Store Pickup,Yes,Yes,Debit Card,2025-02-19 20:09:55,2025-02-19 20:09:55
3776,41,Female,45,Belt,Accessories,63,South Dakota,S,Pink,Spring,2.7,2-Day Shipping,No,No,Debit Card,2025-02-22 06:19:58,2025-02-22 06:19:58
3273,58,Female,34,Shoes,Footwear,99,Texas,M,Lavender,Winter,3.1,Next Day Air,No,No,Bank Transfer,2025-02-04 14:27:43,2025-02-04 14:27:43
1671,22,Male,20,Pants,Clothing,73,Utah,L,Cyan,Fall,3.6,Free Shipping,Yes,Yes,Venmo,2025-03-10 11:04:57,2025-03-10 11:04:57
3501,38,Female,38,Shirt,Clothing,48,Oregon,S,Silver,Fall,4.6,Next Day Air,No,No,Credit Card,2025-02-27 10:20:40,2025-02-27 10:20:40
2076,46,Male,49,Sweater,Clothing,28,South Carolina,S,Turquoise,Fall,4.7,Express,No,No,Bank Transfer,2025-04-03 00:34:58,2025-04-03 00:34:58
1368,60,Male,25,Belt,Accessories,63,Iowa,S,Black,Fall,3.8,Express,Yes,Yes,Venmo,2025-03-05 08:44:36,2025-03-05 08:44:36
1204,40,Male,23,Sneakers,Footwear,82,Minnesota,M,Orange,Winter,3.7,Free Shipping,Yes,Yes,Bank Transfer,2025-02-15 12:56:29,2025-02-15 12:56:29
2431,20,Male,42,Jacket,Outerwear,100,North Dakota,XL,White,Summer,4.3,Express,No,No,Cash,2025-02-01 14:27:30,2025-02-01 14:27:30
2631,29,Male,20,Skirt,Clothing,82,Maine,S,Pink,Spring,4.2,Free Shipping,No,No,Bank Transfer,2025-02-05 10:22:08,2025-02-05 10:22:08
486,48,Male,36,Shoes,Footwear,44,Tennessee,S,Blue,Spring,2.6,Next Day Air,Yes,Yes,Debit Card,2025-04-01 11:59:10,2025-04-01 11:59:10
3563,47,Female,7,Sneakers,Footwear,36,Maryland,M,Cyan,Winter,3.4,Free Shipping,No,No,PayPal,2025-03-12 04:42:31,2025-03-12 04:42:31
2369,29,Male,6,Sunglasses,Accessories,38,New Jersey,M,Lavender,Summer,3.3,Standard,No,No,Credit Card,2025-03-19 15:39:06,2025-03-19 15:39:06
1293,26,Male,42,Belt,Accessories,61,Kentucky,M,Maroon,Summer,3.9,Free Shipping,Yes,Yes,Debit Card,2025-04-21 01:05:25,2025-04-21 01:05:25
3757,64,Female,42,Skirt,Clothing,69,South Carolina,L,Teal,Spring,4.8,Express,No,No,Credit Card,2025-04-29 11:19:08,2025-04-29 11:19:08
1882,58,Male,13,Blouse,Clothing,41,New Jersey,M,Red,Winter,4.3,Standard,No,No,Bank Transfer,2025-02-18 21:27:28,2025-02-18 21:27:28
2625,19,Male,19,Dress,Clothing,59,South Dakota,M,Indigo,Summer,3.3,Standard,No,No,Debit Card,2025-03-31 00:45:46,2025-03-31 00:45:46
1516,39,Male,34,Jeans,Clothing,93,Indiana,S,Turquoise,Fall,3.9,2-Day Shipping,Yes,Yes,Debit Card,2025-02-23 01:41:24,2025-02-23 01:41:24
3777,19,Female,10,Sneakers,Footwear,25,Alaska,L,Olive,Spring,4.1,Standard,No,No,Debit Card,2025-02-01 05:45:45,2025-02-01 05:45:45
2067,64,Male,44,Sneakers,Footwear,92,Illinois,M,Olive,Fall,4.7,Store Pickup,No,No,Credit Card,2025-04-08 14:31:00,2025-04-08 14:31:00
1123,70,Male,12,Handbag,Accessories,62,North Carolina,S,Charcoal,Spring,4.3,2-Day Shipping,Yes,Yes,PayPal,2025-02-28 04:05:39,2025-02-28 04:05:39
2862,66,Female,27,Coat,Outerwear,54,Maryland,M,Teal,Fall,3.4,Free Shipping,No,No,Debit Card,2025-03-05 21:04:32,2025-03-05 21:04:32
1095,25,Male,25,Jewelry,Accessories,40,Connecticut,M,Black,Winter,4.8,Next Day Air,Yes,Yes,Credit Card,2025-03-24 07:21:13,2025-03-24 07:21:13
40,70,Male,18,Pants,Clothing,60,Arizona,S,Turquoise,Summer,4.2,Express,Yes,Yes,Bank Transfer,2025-04-15 03:24:38,2025-04-15 03:24:38
3285,70,Female,20,Scarf,Accessories,79,Kentucky,L,White,Spring,4.5,2-Day Shipping,No,No,Debit Card,2025-03-27 23:08:56,2025-03-27 23:08:56
1466,46,Male,42,Gloves,Accessories,72,Nebraska,XL,Violet,Winter,3.9,Store Pickup,Yes,Yes,Bank Transfer,2025-04-18 21:13:47,2025-04-18 21:13:47
1981,51,Male,25,Sandals,Footwear,94,Iowa,M,Green,Winter,4.4,Store Pickup,No,No,Venmo,2025-02-23 23:45:16,2025-02-23 23:45:16
2540,33,Male,24,Sandals,Footwear,73,Massachusetts,M,Purple,Fall,4.1,Next Day Air,No,No,PayPal,2025-04-12 04:09:37,2025-04-12 04:09:37
143,37,Male,33,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Free Shipping,Yes,Yes,PayPal,2025-02-16 01:57:54,2025-02-16 01:57:54
2642,25,Male,20,Sunglasses,Accessories,60,Vermont,XL,Olive,Winter,2.7,Next Day Air,No,No,Debit Card,2025-04-26 02:15:15,2025-04-26 02:15:15
1738,42,Male,50,Jewelry,Accessories,98,Ohio,L,Gray,Summer,4.2,Store Pickup,No,No,Bank Transfer,2025-04-02 05:27:51,2025-04-02 05:27:51
2946,32,Female,1,Belt,Accessories,49,Delaware,M,Charcoal,Summer,4.8,Free Shipping,No,No,Venmo,2025-02-18 18:27:29,2025-02-18 18:27:29
1350,21,Male,23,Socks,Clothing,36,South Carolina,XL,Black,Spring,3.2,Next Day Air,Yes,Yes,Bank Transfer,2025-04-25 14:33:01,2025-04-25 14:33:01
937,31,Male,28,Shoes,Footwear,84,Maine,M,Pink,Summer,2.7,Free Shipping,Yes,Yes,Debit Card,2025-04-06 03:05:41,2025-04-06 03:05:41
3191,41,Female,5,Jeans,Clothing,78,California,S,Purple,Fall,3.4,Free Shipping,No,No,Bank Transfer,2025-02-22 05:26:13,2025-02-22 05:26:13
1415,29,Male,3,Socks,Clothing,51,Minnesota,M,Black,Summer,4.5,Store Pickup,Yes,Yes,Debit Card,2025-02-18 13:43:03,2025-02-18 13:43:03
3437,57,Female,41,Belt,Accessories,83,Nebraska,L,Peach,Winter,2.8,2-Day Shipping,No,No,Venmo,2025-03-17 23:58:21,2025-03-17 23:58:21
570,65,Male,46,Skirt,Clothing,33,Alabama,M,Pink,Fall,4.4,Express,Yes,Yes,PayPal,2025-02-01 16:34:58,2025-02-01 16:34:58
3138,34,Female,14,Coat,Outerwear,44,Louisiana,M,Turquoise,Spring,2.7,2-Day Shipping,No,No,Cash,2025-02-18 01:06:18,2025-02-18 01:06:18
573,56,Male,26,Scarf,Accessories,97,South Carolina,XL,Cyan,Summer,4.6,Next Day Air,Yes,Yes,Credit Card,2025-03-09 14:04:23,2025-03-09 14:04:23
492,49,Male,24,Coat,Outerwear,69,Vermont,M,Silver,Summer,3.7,2-Day Shipping,Yes,Yes,Bank Transfer,2025-03-05 01:00:36,2025-03-05 01:00:36
1282,29,Male,8,Belt,Accessories,81,New Jersey,M,Olive,Spring,4.5,Store Pickup,Yes,Yes,Cash,2025-03-13 02:02:11,2025-03-13 02:02:11
3816,32,Female,12,Hat,Accessories,44,Maine,M,Brown,Fall,4.3,Express,No,No,Venmo,2025-02-24 08:34:39,2025-02-24 08:34:39
2446,63,Male,50,Scarf,Accessories,96,Tennessee,M,Brown,Summer,4.1,Store Pickup,No,No,PayPal,2025-03-24 04:02:40,2025-03-24 04:02:40
559,50,Male,43,Sneakers,Footwear,77,Iowa,L,Teal,Fall,3.2,Express,Yes,Yes,Venmo,2025-04-18 02:14:29,2025-04-18 02:14:29
689,25,Male,44,Scarf,Accessories,59,Michigan,S,Peach,Summer,4.7,Store Pickup,Yes,Yes,Cash,2025-02-09 22:55:42,2025-02-09 22:55:42
31,57,Male,16,Jewelry,Accessories,31,North Carolina,L,Black,Winter,4.7,Standard,Yes,Yes,Bank Transfer,2025-03-17 22:11:55,2025-03-17 22:11:55
86,53,Male,2,Sunglasses,Accessories,95,New Mexico,M,Charcoal,Winter,4.5,Next Day Air,Yes,Yes,Credit Card,2025-02-11 06:18:44,2025-02-11 06:18:44
2298,60,Male,1,Socks,Clothing,83,California,M,Orange,Summer,4.7,Standard,No,No,PayPal,2025-04-04 20:52:38,2025-04-04 20:52:38
3699,25,Female,4,Skirt,Clothing,54,California,XL,Maroon,Spring,4.0,2-Day Shipping,No,No,Credit Card,2025-03-07 00:16:12,2025-03-07 00:16:12
118,50,Male,29,Sandals,Footwear,32,South Dakota,L,Yellow,Summer,4.6,Express,Yes,Yes,Bank Transfer,2025-03-22 05:55:18,2025-03-22 05:55:18
2102,49,Male,12,Shirt,Clothing,23,Oregon,M,Blue,Winter,3.6,Next Day Air,No,No,Cash,2025-02-15 20:52:42,2025-02-15 20:52:42
539,27,Male,43,Socks,Clothing,22,Virginia,XL,Green,Spring,3.2,Free Shipping,Yes,Yes,PayPal,2025-02-12 09:54:12,2025-02-12 09:54:12
3218,44,Female,46,Sunglasses,Accessories,58,Oregon,M,Silver,Fall,3.4,Express,No,No,PayPal,2025-03-15 06:53:26,2025-03-15 06:53:26
2607,68,Male,46,Shoes,Footwear,98,Nevada,L,Turquoise,Spring,4.7,Standard,No,No,Bank Transfer,2025-03-03 08:56:42,2025-03-03 08:56:42
1043,55,Male,47,Belt,Accessories,80,Maryland,M,Maroon,Spring,4.9,Next Day Air,Yes,Yes,Venmo,2025-04-24 23:34:11,2025-04-24 23:34:11
2065,31,Male,5,Shoes,Footwear,99,Arkansas,M,Green,Summer,4.0,2-Day Shipping,No,No,Bank Transfer,2025-04-09 05:30:51,2025-04-09 05:30:51
3857,39,Female,8,Sandals,Footwear,78,Virginia,S,Brown,Summer,2.5,Free Shipping,No,No,PayPal,2025-04-07 17:32:31,2025-04-07 17:32:31
1812,42,Male,33,Belt,Accessories,77,Wisconsin,L,Blue,Summer,3.6,Standard,No,No,Bank Transfer,2025-04-21 16:18:29,2025-04-21 16:18:29
1693,56,Male,33,Handbag,Accessories,75,Utah,M,Beige,Winter,2.6,Standard,No,No,Debit Card,2025-02-06 21:17:10,2025-02-06 21:17:10
2449,54,Male,38,Hat,Accessories,25,Tennessee,S,Violet,Fall,3.0,Free Shipping,No,No,Bank Transfer,2025-03-21 01:21:38,2025-03-21 01:21:38
254,52,Male,15,Boots,Footwear,73,Oklahoma,L,Cyan,Winter,4.9,2-Day Shipping,Yes,Yes,PayPal,2025-03-23 23:03:39,2025-03-23 23:03:39
3521,41,Female,33,Hat,Accessories,70,Georgia,S,Brown,Spring,3.1,Express,No,No,PayPal,2025-04-26 21:59:52,2025-04-26 21:59:52
1908,69,Male,36,Skirt,Clothing,74,New Mexico,L,Orange,Fall,4.8,Store Pickup,No,No,Cash,2025-02-25 15:55:25,2025-02-25 15:55:25
2205,20,Male,6,Jeans,Clothing,41,Oregon,S,Lavender,Winter,3.4,2-Day Shipping,No,No,Venmo,2025-02-21 01:07:35,2025-02-21 01:07:35
503,59,Male,8,Pants,Clothing,30,South Carolina,S,Cyan,Fall,2.8,Express,Yes,Yes,Cash,2025-02-08 09:42:42,2025-02-08 09:42:42
1790,52,Male,43,Blouse,Clothing,34,Arizona,L,Peach,Spring,3.0,2-Day Shipping,No,No,PayPal,2025-01-31 20:38:55,2025-01-31 20:38:55
1263,29,Male,44,Boots,Footwear,62,Tennessee,L,Brown,Winter,4.8,Store Pickup,Yes,Yes,Debit Card,2025-04-24 00:01:51,2025-04-24 00:01:51
2485,60,Male,50,Hoodie,Clothing,97,New Hampshire,M,Green,Summer,4.8,2-Day Shipping,No,No,Bank Transfer,2025-03-31 15:31:37,2025-03-31 15:31:37
3464,27,Female,45,Jewelry,Accessories,27,Maine,M,Yellow,Fall,2.8,2-Day Shipping,No,No,Debit Card,2025-04-11 00:19:20,2025-04-11 00:19:20
3079,32,Female,24,Belt,Accessories,95,Alaska,M,Blue,Spring,2.5,2-Day Shipping,No,No,Bank Transfer,2025-02-24 17:25:57,2025-02-24 17:25:57
2691,44,Female,18,Belt,Accessories,32,New Mexico,L,Yellow,Summer,4.7,Free Shipping,No,No,Venmo,2025-03-24 03:14:12,2025-03-24 03:14:12
2359,53,Male,38,Sweater,Clothing,93,Texas,L,Pink,Spring,3.8,Standard,No,No,Bank Transfer,2025-02-05 03:15:23,2025-02-05 03:15:23
2729,26,Female,17,Skirt,Clothing,28,Florida,M,Pink,Winter,4.0,Express,No,No,Credit Card,2025-03-15 01:38:49,2025-03-15 01:38:49
544,53,Male,11,Skirt,Clothing,98,Alabama,S,Red,Spring,4.3,Express,Yes,Yes,Debit Card,2025-04-28 07:35:21,2025-04-28 07:35:21
636,27,Male,28,Hoodie,Clothing,59,South Carolina,M,Brown,Fall,4.3,2-Day Shipping,Yes,Yes,PayPal,2025-04-19 05:33:07,2025-04-19 05:33:07
3395,31,Female,9,Sandals,Footwear,98,Vermont,S,Yellow,Spring,4.2,Store Pickup,No,No,Cash,2025-03-01 19:15:44,2025-03-01 19:15:44
3049,69,Female,47,Jewelry,Accessories,93,Colorado,M,Olive,Summer,3.9,Standard,No,No,PayPal,2025-04-26 21:12:25,2025-04-26 21:12:25
2833,29,Female,40,Scarf,Accessories,37,Maryland,M,Magenta,Summer,4.6,Standard,No,No,Cash,2025-02-20 05:25:15,2025-02-20 05:25:15
2974,25,Female,3,Boots,Footwear,65,Indiana,M,Blue,Summer,2.7,Store Pickup,No,No,PayPal,2025-04-25 18:45:23,2025-04-25 18:45:23
1958,68,Male,26,Gloves,Accessories,54,South Carolina,M,Cyan,Spring,4.5,Store Pickup,No,No,Venmo,2025-04-25 01:36:42,2025-04-25 01:36:42
3233,45,Female,19,T-shirt,Clothing,34,Massachusetts,M,White,Spring,4.0,Next Day Air,No,No,PayPal,2025-04-12 06:39:20,2025-04-12 06:39:20
481,68,Male,30,Hoodie,Clothing,88,Vermont,M,Gray,Summer,4.8,Standard,Yes,Yes,Credit Card,2025-03-28 02:18:51,2025-03-28 02:18:51
3514,30,Female,29,Blouse,Clothing,74,Alaska,XL,Charcoal,Spring,4.2,Store Pickup,No,No,Bank Transfer,2025-04-19 00:45:53,2025-04-19 00:45:53
1611,20,Male,1,Socks,Clothing,31,Tennessee,L,Purple,Spring,3.4,2-Day Shipping,Yes,Yes,Credit Card,2025-02-25 17:48:28,2025-02-25 17:48:28
35,36,Male,38,T-shirt,Clothing,91,North Dakota,L,Violet,Spring,4.6,2-Day Shipping,Yes,Yes,Debit Card,2025-04-16 18:02:46,2025-04-16 18:02:46
686,70,Male,32,Blouse,Clothing,71,Massachusetts,XL,Magenta,Winter,3.5,Standard,Yes,Yes,Credit Card,2025-03-26 23:10:22,2025-03-26 23:10:22
826,27,Male,17,Belt,Accessories,94,Nebraska,XL,Brown,Fall,3.6,Next Day Air,Yes,Yes,Venmo,2025-01-31 13:45:20,2025-01-31 13:45:20
2520,40,Male,21,Jacket,Outerwear,90,Michigan,L,Magenta,Spring,4.9,Standard,No,No,Credit Card,2025-03-02 14:51:15,2025-03-02 14:51:15
497,30,Male,31,Dress,Clothing,63,California,S,Maroon,Fall,3.3,Express,Yes,Yes,Venmo,2025-02-12 17:00:47,2025-02-12 17:00:47
454,54,Male,22,Jewelry,Accessories,56,Nebraska,XL,Peach,Winter,2.8,Next Day Air,Yes,Yes,Cash,2025-04-28 16:56:48,2025-04-28 16:56:48
3696,38,Female,18,Skirt,Clothing,33,Florida,M,White,Fall,4.6,Standard,No,No,Bank Transfer,2025-03-14 09:58:43,2025-03-14 09:58:43
531,48,Male,25,Coat,Outerwear,37,Montana,XL,Magenta,Winter,3.2,Store Pickup,Yes,Yes,Venmo,2025-03-16 03:02:42,2025-03-16 03:02:42
3720,20,Female,8,Pants,Clothing,91,Pennsylvania,M,Red,Summer,4.1,Free Shipping,No,No,Cash,2025-03-28 21:47:54,2025-03-28 21:47:54
518,61,Male,44,Boots,Footwear,49,North Dakota,L,Silver,Fall,2.7,Free Shipping,Yes,Yes,Debit Card,2025-03-04 12:57:04,2025-03-04 12:57:04
1750,43,Male,36,Hoodie,Clothing,70,Wyoming,L,Pink,Fall,3.2,2-Day Shipping,No,No,Credit Card,2025-02-11 16:44:41,2025-02-11 16:44:41
2204,53,Male,32,Dress,Clothing,79,Rhode Island,M,Indigo,Winter,3.1,Free Shipping,No,No,Venmo,2025-04-14 08:07:45,2025-04-14 08:07:45
983,35,Male,37,Coat,Outerwear,62,Texas,S,Red,Summer,3.2,Standard,Yes,Yes,Venmo,2025-02-16 11:03:31,2025-02-16 11:03:31
3668,51,Female,20,Pants,Clothing,45,Washington,L,Cyan,Fall,2.6,Next Day Air,No,No,Credit Card,2025-03-17 09:06:53,2025-03-17 09:06:53
3110,60,Female,47,Jacket,Outerwear,92,Illinois,M,Gray,Winter,4.3,Free Shipping,No,No,Credit Card,2025-02-19 13:28:39,2025-02-19 13:28:39
1300,29,Male,42,Belt,Accessories,23,Louisiana,L,Teal,Fall,3.6,2-Day Shipping,Yes,Yes,Bank Transfer,2025-02-08 04:25:24,2025-02-08 04:25:24
1053,60,Male,1,Shoes,Footwear,36,Virginia,XL,Pink,Fall,3.0,2-Day Shipping,Yes,Yes,Venmo,2025-04-17 22:38:55,2025-04-17 22:38:55
1743,51,Male,18,Sandals,Footwear,80,Kansas,XL,White,Spring,4.3,Express,No,No,Credit Card,2025-04-27 21:42:37,2025-04-27 21:42:37
2993,41,Female,25,Socks,Clothing,64,North Dakota,M,Charcoal,Spring,3.9,Store Pickup,No,No,Bank Transfer,2025-04-26 19:37:09,2025-04-26 19:37:09
353,27,Male,12,Jeans,Clothing,71,Texas,XL,Yellow,Fall,4.9,Next Day Air,Yes,Yes,Venmo,2025-04-21 22:25:49,2025-04-21 22:25:49
334,39,Male,15,Sweater,Clothing,64,Alaska,M,Teal,Winter,4.5,Standard,Yes,Yes,Cash,2025-04-10 00:20:43,2025-04-10 00:20:43
1573,37,Male,16,Skirt,Clothing,92,Washington,L,White,Summer,3.4,2-Day Shipping,Yes,Yes,Venmo,2025-03-01 08:26:15,2025-03-01 08:26:15
1071,50,Male,50,Jewelry,Accessories,75,North Carolina,M,Magenta,Summer,3.3,Free Shipping,Yes,Yes,Venmo,2025-02-06 16:16:30,2025-02-06 16:16:30
869,40,Male,2,Dress,Clothing,83,North Carolina,M,Green,Summer,3.2,Next Day Air,Yes,Yes,Credit Card,2025-03-08 00:24:39,2025-03-08 00:24:39
542,52,Male,45,Jacket,Outerwear,27,Connecticut,L,Gray,Fall,2.8,Next Day Air,Yes,Yes,Bank Transfer,2025-02-20 06:34:14,2025-02-20 06:34:14
915,43,Male,27,Dress,Clothing,67,Washington,L,Purple,Summer,4.1,Standard,Yes,Yes,PayPal,2025-02-11 07:13:04,2025-02-11 07:13:04
482,46,Male,10,Hat,Accessories,88,Wisconsin,L,Peach,Fall,3.2,2-Day Shipping,Yes,Yes,PayPal,2025-02-04 04:31:35,2025-02-04 04:31:35
2104,30,Male,21,Pants,Clothing,86,Indiana,S,Red,Summer,3.7,Store Pickup,No,No,PayPal,2025-04-05 15:44:07,2025-04-05 15:44:07
1465,33,Male,23,Belt,Accessories,92,Montana,M,Peach,Winter,4.6,2-Day Shipping,Yes,Yes,Bank Transfer,2025-01-31 09:50:56,2025-01-31 09:50:56
3135,35,Female,47,Boots,Footwear,66,Kentucky,L,Gray,Spring,4.4,Store Pickup,No,No,Venmo,2025-04-09 16:51:39,2025-04-09 16:51:39
1129,56,Male,35,Gloves,Accessories,30,New York,L,Charcoal,Winter,4.7,Next Day Air,Yes,Yes,PayPal,2025-02-12 14:26:06,2025-02-12 14:26:06
3404,30,Female,1,Boots,Footwear,65,Illinois,M,Olive,Summer,3.9,Standard,No,No,Credit Card,2025-02-06 12:51:55,2025-02-06 12:51:55
1024,61,Male,29,Sunglasses,Accessories,71,Maine,S,Turquoise,Winter,3.5,Free Shipping,Yes,Yes,Bank Transfer,2025-02-07 10:37:48,2025-02-07 10:37:48
691,25,Male,45,Shorts,Clothing,68,Alaska,XL,Red,Spring,4.8,Standard,Yes,Yes,Bank Transfer,2025-03-31 20:07:42,2025-03-31 20:07:42
3462,51,Female,47,Shoes,Footwear,23,Wyoming,S,Maroon,Spring,4.4,Standard,No,No,Venmo,2025-02-21 10:55:30,2025-02-21 10:55:30
899,54,Male,19,Belt,Accessories,70,Nevada,L,Red,Spring,3.5,2-Day Shipping,Yes,Yes,Credit Card,2025-03-09 05:07:18,2025-03-09 05:07:18
299,69,Male,11,T-shirt,Clothing,53,Maryland,M,Lavender,Winter,4.0,Standard,Yes,Yes,Cash,2025-03-21 12:32:11,2025-03-21 12:32:11
1474,69,Male,20,Shorts,Clothing,63,Wisconsin,M,Violet,Fall,4.3,Express,Yes,Yes,Cash,2025-04-17 19:06:25,2025-04-17 19:06:25
466,54,Male,25,Skirt,Clothing,88,Oklahoma,M,Pink,Summer,2.8,Next Day Air,Yes,Yes,Cash,2025-04-05 18:51:56,2025-04-05 18:51:56
736,61,Male,48,Sunglasses,Accessories,48,Montana,M,Orange,Fall,3.6,2-Day Shipping,Yes,Yes,Venmo,2025-02-23 16:48:54,2025-02-23 16:48:54
1876,63,Male,6,Boots,Footwear,71,Tennessee,M,Brown,Winter,3.9,Next Day Air,No,No,Debit Card,2025-02-11 05:02:54,2025-02-11 05:02:54
1274,41,Male,32,Jeans,Clothing,29,Mississippi,L,Silver,Spring,4.1,Next Day Air,Yes,Yes,Cash,2025-02-04 08:43:49,2025-02-04 08:43:49
3568,32,Female,26,Scarf,Accessories,56,New Mexico,S,Silver,Summer,4.0,Next Day Air,No,No,Venmo,2025-02-26 12:19:43,2025-02-26 12:19:43
2969,26,Female,25,Sweater,Clothing,48,South Carolina,S,Gray,Fall,4.9,Express,No,No,Cash,2025-02-22 23:05:25,2025-02-22 23:05:25
